Almacen,Código de barras,Stock min,Stock Max
Sucursal Canteras,8436589052161,0,0
Sucursal Canteras,8437000435334,0,0
Sucursal Canteras,8437000435129,0,0
Sucursal Canteras,8437000435136,0,0
Sucursal Canteras,8436589050754,1,1
Sucursal Canteras,8437000435075,0,0
Sucursal Canteras,8437015942407,0,0
Sucursal Canteras,8437000435068,2,2
Sucursal Canteras,8437015942278,0,0
Sucursal Canteras,8437000435556,0,0
Sucursal Canteras,8437000435563,0,0
Sucursal Canteras,8437015942292,0,0
Sucursal Canteras,8437015942308,0,0
Sucursal Canteras,8437019178239,0,0
Sucursal Canteras,8437000435471,1,1
Sucursal Canteras,8437015942360,1,1
Sucursal Canteras,8437015942759,0,0
Sucursal Canteras,8436589050525,0,0
Sucursal Canteras,8436589050532,0,0
Sucursal Canteras,8437000435891,0,0
Sucursal Canteras,8437000435037,0,0
Sucursal Canteras,8437015942087,0,0
Sucursal Canteras,8437000435273,0,0
Sucursal Canteras,8436589051089,0,0
Sucursal Canteras,8437000435389,0,0
Sucursal Canteras,8437000435105,0,0
Sucursal Canteras,8437000435112,0,0
Sucursal Canteras,8437015942117,1,1
Sucursal Canteras,8437000435235,0,0
Sucursal Canteras,8437019178086,1,1
Sucursal Canteras,8437015942384,0,0
Sucursal Canteras,8436589053120,0,0
Sucursal Canteras,8436589053137,0,0
Sucursal Canteras,8436589052499,0,0
Sucursal Canteras,8436589053144,0,0
Sucursal Canteras,8437000435372,0,0
Sucursal Canteras,8437000435440,0,0
Sucursal Canteras,8436589053571,1,1
Sucursal Canteras,8436589053403,1,1
Sucursal Canteras,8436589053410,1,1
Sucursal Canteras,8437019178611,0,0
Sucursal Canteras,8437000435051,0,0
Sucursal Canteras,8437000435020,0,0
Sucursal Canteras,8437000435013,0,0
Sucursal Canteras,8437000435150,0,0
Sucursal Canteras,8437000435167,0,0
Sucursal Canteras,8437019178062,1,1
Sucursal Canteras,8437019178666,2,2
Sucursal Canteras,8437015942322,0,0
Sucursal Canteras,8437000435297,0,0
Sucursal Canteras,8436589051072,0,0
Sucursal Canteras,8436589051140,0,0
Sucursal Canteras,8437015942094,1,1
Sucursal Canteras,8437015942100,1,1
Sucursal Canteras,8437000435839,0,0
Sucursal Canteras,8437015942315,0,0
Sucursal Canteras,8437000435860,0,0
Sucursal Canteras,8436589051775,0,0
Sucursal Canteras,8436589050761,2,2
Sucursal Canteras,8436589051744,0,0
Sucursal Canteras,8436589051713,1,1
Sucursal Canteras,8436589051720,0,0
Sucursal Canteras,8436589051799,1,1
Sucursal Canteras,8436589051768,1,1
Sucursal Canteras,8437000435419,0,0
Sucursal Canteras,8437000435402,1,1
Sucursal Canteras,8437015942285,0,0
Sucursal Canteras,8436589051065,0,0
Sucursal Canteras,713443085014,0,0
Sucursal Canteras,713443085021,0,0
Sucursal Canteras,3282779310529,0,0
Sucursal Canteras,713443086011,0,0
Sucursal Canteras,6101116,0,0
Sucursal Canteras,713443084017,0,0
Sucursal Canteras,713443085007,0,0
Sucursal Canteras,713443081023,0,0
Sucursal Canteras,713443081016,0,0
Sucursal Canteras,713443082006,0,0
Sucursal Canteras,713443082020,0,0
Sucursal Canteras,713443085045,0,0
Sucursal Canteras,713443083003,0,0
Sucursal Canteras,713443084031,0,0
Sucursal Canteras,713443083010,0,0
Sucursal Canteras,713443085038,0,0
Sucursal Canteras,713443087001,0,0
Sucursal Canteras,713443084024,0,0
Sucursal Canteras,850920002055,0,0
Sucursal Canteras,850320002086,0,0
Sucursal Canteras,850920002079,0,0
Sucursal Canteras,850920002017,0,0
Sucursal Canteras,850920002116,0,0
Sucursal Canteras,850920002123,0,0
Sucursal Canteras,850920002062,0,0
Sucursal Canteras,850920002024,0,0
Sucursal Canteras,850920002031,0,0
Sucursal Canteras,850920002000,0,0
Sucursal Canteras,4046222757120,0,0
Sucursal Canteras,3663555004571,0,0
Sucursal Canteras,3663555004564,0,0
Sucursal Canteras,767332802541,0,0
Sucursal Canteras,767332802824,0,0
Sucursal Canteras,767332805757,0,0
Sucursal Canteras,767332806914,0,0
Sucursal Canteras,767332811284,0,0
Sucursal Canteras,767332803142,0,0
Sucursal Canteras,767332800943,0,0
Sucursal Canteras,767332806402,0,0
Sucursal Canteras,767332807935,0,0
Sucursal Canteras,767332808239,0,0
Sucursal Canteras,767332811352,0,0
Sucursal Canteras,767332802312,0,0
Sucursal Canteras,767332100531,0,0
Sucursal Canteras,767332154022,0,0
Sucursal Canteras,767332810751,0,0
Sucursal Canteras,767332810799,0,0
Sucursal Canteras,767332150222,0,0
Sucursal Canteras,767332150482,0,0
Sucursal Canteras,767332802565,0,0
Sucursal Canteras,767332802725,0,0
Sucursal Canteras,767331152127,0,0
Sucursal Canteras,767332802947,0,0
Sucursal Canteras,767332808338,0,0
Sucursal Canteras,767332108278,0,0
Sucursal Canteras,767332150192,0,0
Sucursal Canteras,767332808970,0,0
Sucursal Canteras,767332154060,0,0
Sucursal Canteras,767332154572,0,0
Sucursal Canteras,767332808864,0,0
Sucursal Canteras,767332109008,0,0
Sucursal Canteras,767332806433,0,0
Sucursal Canteras,767332109251,0,0
Sucursal Canteras,767332808246,0,0
Sucursal Canteras,767332150055,0,0
Sucursal Canteras,767332109039,0,0
Sucursal Canteras,767332809328,0,0
Sucursal Canteras,767332928463,0,0
Sucursal Canteras,767332928364,0,0
Sucursal Canteras,767332928425,0,0
Sucursal Canteras,767332928340,0,0
Sucursal Canteras,767332808895,0,0
Sucursal Canteras,767332808307,0,0
Sucursal Canteras,767332603773,0,0
Sucursal Canteras,767332806419,0,0
Sucursal Canteras,767332153483,0,0
Sucursal Canteras,767332807980,0,0
Sucursal Canteras,767332808314,0,0
Sucursal Canteras,767332152370,0,0
Sucursal Canteras,767332109046,0,0
Sucursal Canteras,767332601243,0,0
Sucursal Canteras,767332601335,0,0
Sucursal Canteras,767332603797,0,0
Sucursal Canteras,767332154558,0,0
Sucursal Canteras,767332150239,0,0
Sucursal Canteras,767332154268,0,0
Sucursal Canteras,767332154107,0,0
Sucursal Canteras,767332603827,0,0
Sucursal Canteras,767332603810,0,0
Sucursal Canteras,767332809632,0,0
Sucursal Canteras,767332808734,0,0
Sucursal Canteras,767332811246,0,0
Sucursal Canteras,767332154282,0,0
Sucursal Canteras,767332154275,0,0
Sucursal Canteras,767332805146,0,0
Sucursal Canteras,767332152691,0,0
Sucursal Canteras,767332152721,0,0
Sucursal Canteras,767332603919,0,0
Sucursal Canteras,732013251024,0,0
Sucursal Canteras,732013301446,0,0
Sucursal Canteras,732013301453,0,0
Sucursal Canteras,732013302481,0,0
Sucursal Canteras,732013301040,0,0
Sucursal Canteras,732013301811,0,0
Sucursal Canteras,732013301026,0,0
Sucursal Canteras,732013301651,0,0
Sucursal Canteras,732013250171,0,0
Sucursal Canteras,732013250164,0,0
Sucursal Canteras,732013301194,0,0
Sucursal Canteras,732013301606,0,0
Sucursal Canteras,732013302160,0,0
Sucursal Canteras,732013302511,0,0
Sucursal Canteras,732013301620,0,0
Sucursal Canteras,732013301613,0,0
Sucursal Canteras,732013250195,0,0
Sucursal Canteras,732013301378,0,0
Sucursal Canteras,732013301415,0,0
Sucursal Canteras,732013301385,0,0
Sucursal Canteras,732013301392,0,0
Sucursal Canteras,732013301323,0,0
Sucursal Canteras,732013302092,0,0
Sucursal Canteras,732013301347,0,0
Sucursal Canteras,732013301507,0,0
Sucursal Canteras,732013301545,0,0
Sucursal Canteras,732013301552,0,0
Sucursal Canteras,732013301330,0,0
Sucursal Canteras,732013250188,0,0
Sucursal Canteras,732013302689,0,0
Sucursal Canteras,732013303051,0,0
Sucursal Canteras,732013303013,1,1
Sucursal Canteras,732013301477,0,0
Sucursal Canteras,732013302924,0,0
Sucursal Canteras,732013303037,0,0
Sucursal Canteras,732013301583,0,0
Sucursal Canteras,732013301576,0,0
Sucursal Canteras,732013303068,0,0
Sucursal Canteras,7891010249861,0,0
Sucursal Canteras,70501010105,0,0
Sucursal Canteras,7891010249878,0,0
Sucursal Canteras,70501060902,0,0
Sucursal Canteras,70501050651,0,0
Sucursal Canteras,7891010253844,0,0
Sucursal Canteras,7891010882990,0,0
Sucursal Canteras,7702031310914,0,0
Sucursal Canteras,7891010255725,0,0
Sucursal Canteras,70501100134,0,0
Sucursal Canteras,7891010882983,0,0
Sucursal Canteras,7891010887742,0,0
Sucursal Canteras,7891010253837,0,0
Sucursal Canteras,70501092002,0,0
Sucursal Canteras,70501092408,0,0
Sucursal Canteras,8809954942341,0,0
Sucursal Canteras,3000,1,1
Sucursal Canteras,8809954941627,0,0
Sucursal Canteras,8809326338185,0,0
Sucursal Canteras,8809326337898,0,0
Sucursal Canteras,8809353537889,0,0
Sucursal Canteras,8809954941634,0,0
Sucursal Canteras,8809872441070,0,0
Sucursal Canteras,8809872440608,0,0
Sucursal Canteras,88093890338740,2,2
Sucursal Canteras,8809389034291,0,0
Sucursal Canteras,8809783328620,0,0
Sucursal Canteras,8809626569852,0,0
Sucursal Canteras,7504023954089,0,0
Sucursal Canteras,7504023954195,0,0
Sucursal Canteras,7504023954034,0,0
Sucursal Canteras,7504023954003,0,0
Sucursal Canteras,7504023954027,0,0
Sucursal Canteras,7504023954171,0,0
Sucursal Canteras,3571940001602,0,0
Sucursal Canteras,3571940001299,0,0
Sucursal Canteras,3571940002234,0,0
Sucursal Canteras,3571940001619,0,0
Sucursal Canteras,3401351478482,0,0
Sucursal Canteras,3401321207487,0,0
Sucursal Canteras,3401321229601,0,0
Sucursal Canteras,3401353704343,0,0
Sucursal Canteras,3571940000667,0,0
Sucursal Canteras,3401563073437,0,0
Sucursal Canteras,3401360136946,0,0
Sucursal Canteras,3571940000636,0,0
Sucursal Canteras,3571940004634,1,1
Sucursal Canteras,3401342897186,0,0
Sucursal Canteras,3401360084261,0,0
Sucursal Canteras,3401341249344,0,0
Sucursal Canteras,3401399609831,0,0
Sucursal Canteras,3401399609770,0,0
Sucursal Canteras,3401397676194,0,0
Sucursal Canteras,3401373531387,0,0
Sucursal Canteras,3571940000353,0,0
Sucursal Canteras,3571940001640,0,0
Sucursal Canteras,3401547779324,0,0
Sucursal Canteras,3401375690396,0,0
Sucursal Canteras,3401374560164,0,0
Sucursal Canteras,3401399540141,0,0
Sucursal Canteras,3401360151352,0,0
Sucursal Canteras,3401341097686,0,0
Sucursal Canteras,3401360123892,0,0
Sucursal Canteras,3571940001213,0,0
Sucursal Canteras,3401360019218,0,0
Sucursal Canteras,3571940000254,0,0
Sucursal Canteras,3571940002548,0,0
Sucursal Canteras,3571940002531,0,0
Sucursal Canteras,3571940002586,0,0
Sucursal Canteras,3571940000629,0,0
Sucursal Canteras,3571940000605,0,0
Sucursal Canteras,3571940000612,0,0
Sucursal Canteras,3401561270845,0,0
Sucursal Canteras,3401551249653,0,0
Sucursal Canteras,3571940000421,0,0
Sucursal Canteras,3571940001091,0,0
Sucursal Canteras,3571940001206,0,0
Sucursal Canteras,3571940001084,0,0
Sucursal Canteras,3401360253308,0,0
Sucursal Canteras,3401352000408,0,0
Sucursal Canteras,3401562326459,0,0
Sucursal Canteras,3401352000637,0,0
Sucursal Canteras,3571940000520,0,0
Sucursal Canteras,3571940000865,0,0
Sucursal Canteras,3571940000308,0,0
Sucursal Canteras,3571940000131,0,0
Sucursal Canteras,3571940000193,0,0
Sucursal Canteras,3571940000186,0,0
Sucursal Canteras,3401360200999,0,0
Sucursal Canteras,3401320543654,0,0
Sucursal Canteras,3401360060791,0,0
Sucursal Canteras,3401360060807,0,0
Sucursal Canteras,3401360200937,0,0
Sucursal Canteras,3401320851308,0,0
Sucursal Canteras,3664448000144,0,0
Sucursal Canteras,3664448000083,0,0
Sucursal Canteras,3401360213579,0,0
Sucursal Canteras,3401360213562,0,0
Sucursal Canteras,3401381479329,0,0
Sucursal Canteras,3401360226883,0,0
Sucursal Canteras,3401564459674,0,0
Sucursal Canteras,3401340767733,0,0
Sucursal Canteras,3401329552237,0,0
Sucursal Canteras,3401360213586,0,0
Sucursal Canteras,7506497103062,1,1
Sucursal Canteras,7506497103017,1,1
Sucursal Canteras,3264680005114,0,0
Sucursal Canteras,3264680014888,0,0
Sucursal Canteras,3264680014857,0,0
Sucursal Canteras,3264680014871,0,0
Sucursal Canteras,3264680003356,0,0
Sucursal Canteras,3264680003349,0,0
Sucursal Canteras,3264680023033,0,0
Sucursal Canteras,3264680023248,0,0
Sucursal Canteras,3264680023590,0,0
Sucursal Canteras,3264680023149,0,0
Sucursal Canteras,3264680023910,0,0
Sucursal Canteras,3264680023057,0,0
Sucursal Canteras,3264680023101,0,0
Sucursal Canteras,3264680004292,0,0
Sucursal Canteras,3264680004285,0,0
Sucursal Canteras,3264680004308,0,0
Sucursal Canteras,3264680005190,0,0
Sucursal Canteras,3264680005138,0,0
Sucursal Canteras,3264680005152,0,0
Sucursal Canteras,3264680012433,0,0
Sucursal Canteras,3264680012426,0,0
Sucursal Canteras,3264680028014,0,0
Sucursal Canteras,3264680012297,0,0
Sucursal Canteras,3264680027932,0,0
Sucursal Canteras,3264680012334,0,0
Sucursal Canteras,3264680012273,0,0
Sucursal Canteras,3264680005183,0,0
Sucursal Canteras,3264680034664,0,0
Sucursal Canteras,3264680034695,0,0
Sucursal Canteras,3264680039881,0,0
Sucursal Canteras,3264680008313,0,0
Sucursal Canteras,3264680009754,0,0
Sucursal Canteras,3264680009761,0,0
Sucursal Canteras,3264680015946,0,0
Sucursal Canteras,3264680024993,0,0
Sucursal Canteras,3264680002939,0,0
Sucursal Canteras,3264680009785,1,1
Sucursal Canteras,3264680016080,0,0
Sucursal Canteras,3264680038334,0,0
Sucursal Canteras,3264680016011,0,0
Sucursal Canteras,3264680016004,0,0
Sucursal Canteras,3264680016028,0,0
Sucursal Canteras,3264680024016,0,0
Sucursal Canteras,3264680009488,0,0
Sucursal Canteras,3264680005145,0,0
Sucursal Canteras,3264680003592,0,0
Sucursal Canteras,3264680003561,0,0
Sucursal Canteras,3264680003578,0,0
Sucursal Canteras,3264680026089,0,0
Sucursal Canteras,3264680024818,0,0
Sucursal Canteras,3264680024757,0,0
Sucursal Canteras,3264680015113,0,0
Sucursal Canteras,3264680024771,0,0
Sucursal Canteras,3264680007606,0,0
Sucursal Canteras,3264680005381,0,0
Sucursal Canteras,3264680013034,0,0
Sucursal Canteras,3264680034503,0,0
Sucursal Canteras,3264680044311,0,0
Sucursal Canteras,3264680034534,0,0
Sucursal Canteras,3264680009297,0,0
Sucursal Canteras,3264680016547,0,0
Sucursal Canteras,3264680016554,0,0
Sucursal Canteras,3264680016516,0,0
Sucursal Canteras,326480044687,0,0
Sucursal Canteras,3264680044717,0,0
Sucursal Canteras,3264680005305,0,0
Sucursal Canteras,3264680043529,0,0
Sucursal Canteras,3264680015830,0,0
Sucursal Canteras,3264680015854,0,0
Sucursal Canteras,3264680015861,0,0
Sucursal Canteras,3264680004452,0,0
Sucursal Canteras,3264680015960,0,0
Sucursal Canteras,3264680037023,0,0
Sucursal Canteras,3264680015823,0,0
Sucursal Canteras,3264680004315,0,0
Sucursal Canteras,3264680021978,0,0
Sucursal Canteras,3264680015809,0,0
Sucursal Canteras,3264680007569,0,0
Sucursal Canteras,3264680010446,0,0
Sucursal Canteras,3264680010941,0,0
Sucursal Canteras,3264680004063,0,0
Sucursal Canteras,3264680027901,0,0
Sucursal Canteras,3264680026270,0,0
Sucursal Canteras,3264680004117,1,1
Sucursal Canteras,3264680007019,0,0
Sucursal Canteras,3264680005848,0,0
Sucursal Canteras,3264680007002,0,0
Sucursal Canteras,3264680032608,0,0
Sucursal Canteras,3264680006999,0,0
Sucursal Canteras,3264680022166,0,0
Sucursal Canteras,3264680012525,0,0
Sucursal Canteras,3264680005879,0,0
Sucursal Canteras,3264680008726,0,0
Sucursal Canteras,3264680023323,0,0
Sucursal Canteras,3264680032578,0,0
Sucursal Canteras,3264680022043,0,0
Sucursal Canteras,3264680022111,0,0
Sucursal Canteras,3264680022074,0,0
Sucursal Canteras,3264680027178,0,0
Sucursal Canteras,3264680022098,0,0
Sucursal Canteras,3264680041945,0,0
Sucursal Canteras,3264680039980,0,0
Sucursal Canteras,3264680041938,0,0
Sucursal Canteras,3264680039942,0,0
Sucursal Canteras,362032070179,0,0
Sucursal Canteras,362032079097,0,0
Sucursal Canteras,362032610047,0,0
Sucursal Canteras,362032612041,0,0
Sucursal Canteras,362032161037,0,0
Sucursal Canteras,362032050010,0,0
Sucursal Canteras,362032050089,0,0
Sucursal Canteras,362031536935,0,0
Sucursal Canteras,362032065038,0,0
Sucursal Canteras,362032065243,0,0
Sucursal Canteras,362032065359,0,0
Sucursal Canteras,362032650074,0,0
Sucursal Canteras,362032050553,0,0
Sucursal Canteras,362032070209,0,0
Sucursal Canteras,362032066011,0,0
Sucursal Canteras,362032070452,0,0
Sucursal Canteras,362032100364,0,0
Sucursal Canteras,362032070445,0,0
Sucursal Canteras,362032101361,0,0
Sucursal Canteras,362032072029,0,0
Sucursal Canteras,362032070131,0,0
Sucursal Canteras,362032070056,0,0
Sucursal Canteras,362032070063,0,0
Sucursal Canteras,362032070582,0,0
Sucursal Canteras,362032070193,0,0
Sucursal Canteras,362032116365,0,0
Sucursal Canteras,362032070018,0,0
Sucursal Canteras,362032050560,0,0
Sucursal Canteras,362032087909,0,0
Sucursal Canteras,362032050522,0,0
Sucursal Canteras,362032050539,0,0
Sucursal Canteras,362032050546,0,0
Sucursal Canteras,362032077680,0,0
Sucursal Canteras,362032811093,0,0
Sucursal Canteras,362032140100,0,0
Sucursal Canteras,100,0,0
Sucursal Canteras,117,0,0
Sucursal Canteras,122,0,0
Sucursal Canteras,127,0,0
Sucursal Canteras,106,0,0
Sucursal Canteras,102,0,0
Sucursal Canteras,7502224537346,0,0
Sucursal Canteras,7502224535977,0,0
Sucursal Canteras,7502224534604,0,0
Sucursal Canteras,7502224537285,0,0
Sucursal Canteras,107,0,0
Sucursal Canteras,123,0,0
Sucursal Canteras,124,0,0
Sucursal Canteras,131,0,0
Sucursal Canteras,2846,0,0
Sucursal Canteras,103,0,0
Sucursal Canteras,105,0,0
Sucursal Canteras,130,0,0
Sucursal Canteras,111,0,0
Sucursal Canteras,1692G,0,0
Sucursal Canteras,129,0,0
Sucursal Canteras,118,0,0
Sucursal Canteras,126,0,0
Sucursal Canteras,119,0,0
Sucursal Canteras,121,0,0
Sucursal Canteras,120,0,0
Sucursal Canteras,113,0,0
Sucursal Canteras,108,0,0
Sucursal Canteras,109,0,0
Sucursal Canteras,101,0,0
Sucursal Canteras,128,0,0
Sucursal Canteras,112,0,0
Sucursal Canteras,207,0,0
Sucursal Canteras,206,0,0
Sucursal Canteras,205,0,0
Sucursal Canteras,7500462711313,0,0
Sucursal Canteras,7500462711306,0,0
Sucursal Canteras,3770008157187,0,0
Sucursal Canteras,798190088044,0,0
Sucursal Canteras,798190088006,0,0
Sucursal Canteras,203,0,0
Sucursal Canteras,201,0,0
Sucursal Canteras,798190088020,0,0
Sucursal Canteras,202,0,0
Sucursal Canteras,3760246601221,0,0
Sucursal Canteras,7508006182667,0,0
Sucursal Canteras,7508006183305,0,0
Sucursal Canteras,7508006183312,1,1
Sucursal Canteras,7508006183046,0,0
Sucursal Canteras,7508006182506,0,0
Sucursal Canteras,7508006182537,0,0
Sucursal Canteras,7508006182544,0,0
Sucursal Canteras,7508006183329,0,0
Sucursal Canteras,7508006183053,0,0
Sucursal Canteras,7508006183060,0,0
Sucursal Canteras,7501124185091,1,1
Sucursal Canteras,7508006182490,0,0
Sucursal Canteras,7508006183435,0,0
Sucursal Canteras,7501124182106,0,0
Sucursal Canteras,7501124181949,0,0
Sucursal Canteras,7508006184623,0,0
Sucursal Canteras,7508006184500,1,1
Sucursal Canteras,7501124182700,0,0
Sucursal Canteras,7501124182717,0,0
Sucursal Canteras,7501124182755,0,0
Sucursal Canteras,7501124182687,0,0
Sucursal Canteras,7501124180720,0,0
Sucursal Canteras,7501124180904,0,0
Sucursal Canteras,7508006182605,0,0
Sucursal Canteras,7508006184159,0,0
Sucursal Canteras,7508006183510,0,0
Sucursal Canteras,7501124182328,0,0
Sucursal Canteras,7508006182582,0,0
Sucursal Canteras,7508006183657,0,0
Sucursal Canteras,7508006183664,0,0
Sucursal Canteras,7501124183479,0,0
Sucursal Canteras,7501124183462,0,0
Sucursal Canteras,7501124182403,0,0
Sucursal Canteras,7508006182650,0,0
Sucursal Canteras,7508006184050,0,0
Sucursal Canteras,7508006183923,0,0
Sucursal Canteras,7508006183459,0,0
Sucursal Canteras,7508006183954,0,0
Sucursal Canteras,7508006183336,0,0
Sucursal Canteras,7508006184609,0,0
Sucursal Canteras,7501124180980,0,0
Sucursal Canteras,7508006184616,0,0
Sucursal Canteras,7508006183640,0,0
